65,404,0.1568
70,404,0.4603
75,404,0.5874
0,406,0.9115
15,406,0.8834
25,406,0.8729
35,406,0.7164
45,406,0.1279
55,406,0.1089
65,406,0.1625
70,406,0.4936
75,406,0.6002
0,408,0.9217
15,408,0.877
25,408,0.8805
35,408,0.6993
45,408,0.0774
55,408,0.1093
65,408,0.1785
70,408,0.5127
75,408,0.622
0,410,0.9264
15,410,0.8788
25,410,0.883
35,410,0.6856
45,410,0.0513
55,410,0.1018
65,410,0.2044
70,410,0.522
75,410,0.648
0,412,0.925
15,412,0.8862
25,412,0.882
35,412,0.6849
45,412,0.0371
55,412,0.0881
65,412,0.2378
70,412,0.5296
75,412,0.6708
0,414,0.9217
15,414,0.8997
25,414,0.8807
35,414,0.6847
45,414,0.0292
55,414,0.073
65,414,0.2744
70,414,0.5434
75,414,0.6843
0,416,0.9178
15,416,0.9107
25,416,0.8761
35,416,0.6365
45,416,0.0249
55,416,0.0603
65,416,0.3076
70,416,0.5673
75,416,0.6859
0,418,0.9206
15,418,0.915
25,418,0.8658
35,418,0.4958
45,418,0.023
55,418,0.0516
65,418,0.3314
70,418,0.6
75,418,0.6777
0,420,0.9276
15,420,0.9136
25,420,0.8421
35,420,0.3101
45,420,0.0229
55,420,0.0469
65,420,0.3444
70,420,0.6359
75,420,0.666
0,422,0.9352
15,422,0.913
25,422,0.8055
35,422,0.1676
45,422,0.0243
55,422,0.0454
65,422,0.3497
70,422,0.6688
75,422,0.6566
0,424,0.9432
15,424,0.9153
25,424,0.7683
35,424,0.0884
45,424,0.0271
55,424,0.0469
65,424,0.3537
70,424,0.6933
75,424,0.6538
0,426,0.9423
15,426,0.9139
25,426,0.7318
35,426,0.0494
45,426,0.0309
55,426,0.0515
65,426,0.3633
70,426,0.7061
75,426,0.6587
0,428,0.939
15,428,0.9108
25,428,0.6447
35,428,0.03
45,428,0.0347
55,428,0.0595
65,428,0.3833
70,428,0.7082
75,428,0.6688
0,430,0.9363
15,430,0.9083
25,430,0.4749
35,430,0.0199
45,430,0.0367
55,430,0.0708
65,430,0.4159
70,430,0.704
75,430,0.68
0,432,0.9362
15,432,0.9063
25,432,0.2854
35,432,0.0141
45,432,0.0355
55,432,0.0848
65,432,0.4605
70,432,0.6986
75,432,0.6884
0,434,0.9368
15,434,0.8913
25,434,0.1513
35,434,0.0107
45,434,0.0309
55,434,0.1002
65,434,0.5145
70,434,0.6963
75,434,0.6907
0,436,0.9357
15,436,0.8283
25,436,0.0792
35,436,0.0086
45,436,0.0247
55,436,0.1137
65,436,0.5721
70,436,0.6991
75,436,0.6857
0,438,0.9374
15,438,0.6835
25,438,0.0439
35,438,0.0074
45,438,0.0191
55,438,0.1223
65,438,0.6258
70,438,0.7047
75,438,0.6755
0,440,0.9378
15,440,0.4736
25,440,0.0261
35,440,0.0067
45,440,0.0151
55,440,0.1248
65,440,0.6705
70,440,0.7092
75,440,0.6632
0,442,0.9157
15,442,0.2767
25,442,0.0166
35,442,0.0064
45,442,0.0126
55,442,0.1222
65,442,0.703
70,442,0.7082
75,442,0.6518
0,444,0.8172
15,444,0.1482
25,444,0.0116
35,444,0.0067
45,444,0.0112
55,444,0.1175
65,444,0.7229
70,444,0.6986
75,444,0.6447
0,446,0.6182
15,446,0.0799
25,446,0.009
35,446,0.0076
45,446,0.0107
55,446,0.1151
65,446,0.7387
70,446,0.686
75,446,0.6496
0,448,0.3927
15,448,0.0461
25,448,0.0072
35,448,0.0089
45,448,0.0108
55,448,0.1179
65,448,0.7552
70,448,0.6727
75,448,0.6672
0,450,0.223
15,450,0.0287
25,450,0.0061
35,450,0.0108
45,450,0.0116
55,450,0.1264
65,450,0.7691
70,450,0.6558
75,450,0.6902
0,452,0.1244
15,452,0.0196
25,452,0.0056
35,452,0.0133
45,452,0.0132
55,452,0.1429
65,452,0.7812
70,452,0.6403
75,452,0.7173
0,454,0.0721
15,454,0.0143
25,454,0.0052
35,454,0.0158
45,454,0.0156
55,454,0.1704
65,454,0.7881
70,454,0.6305
75,454,0.7464
0,456,0.0444
15,456,0.0111
25,456,0.005
35,456,0.0171
45,456,0.0192
55,456,0.2115
65,456,0.784
70,456,0.6291
75,456,0.7739
0,458,0.0294
15,458,0.0089
25,458,0.0049
35,458,0.0162
45,458,0.0237
55,458,0.2678
65,458,0.7642
70,458,0.6374
75,458,0.796
0,460,0.0201
15,460,0.0069
25,460,0.0047
35,460,0.0133
45,460,0.0289
55,460,0.3399
65,460,0.7269
70,460,0.6545
75,460,0.8106
0,462,0.0131
15,462,0.0051
25,462,0.0046
35,462,0.01
45,462,0.0337
55,462,0.4244
65,462,0.6749
70,462,0.6783
75,462,0.8166
0,464,0.0077
15,464,0.0033
25,464,0.0046
35,464,0.0072
45,464,0.037
55,464,0.5151
65,464,0.614
70,464,0.7058
75,464,0.8144
0,466,0.0033
15,466,0.0017
25,466,0.0051
35,466,0.0052
45,466,0.0376
55,466,0.6017
65,466,0.5522
70,466,0.7336
75,466,0.8053
0,468,0.0004
15,468,0.0006
25,468,0.0062
35,468,0.004
45,468,0.0354
55,468,0.6714
65,468,0.4978
70,468,0.7566
75,468,0.7922
0,470,0
15,470,0
25,470,0.0077
35,470,0.0032
45,470,0.0316
55,470,0.7181
65,470,0.454
70,470,0.771
75,470,0.7777
0,472,0
15,472,0
25,472,0.0091
35,472,0.0028
45,472,0.0277
55,472,0.7409
65,472,0.4219
70,472,0.7745
75,472,0.7636
0,474,0
15,474,0
25,474,0.0092
35,474,0.0026
45,474,0.0247
55,474,0.7434
65,474,0.4011
70,474,0.7661
75,474,0.7509
0,476,0
15,476,0
25,476,0.0077
35,476,0.0025
45,476,0.0228
55,476,0.7305
65,476,0.391
70,476,0.7457
75,476,0.7399
0,478,0
15,478,0
25,478,0.0052
35,478,0.0026
45,478,0.022
55,478,0.705
65,478,0.3897
70,478,0.7158
75,478,0.7292
0,480,0
15,480,0.0003
25,480,0.0031
35,480,0.0028
45,480,0.0223
55,480,0.6622
65,480,0.3938
70,480,0.6776
75,480,0.7155
0,482,0
15,482,0.0024
25,482,0.0024
35,482,0.0036
45,482,0.0239
55,482,0.5991
65,482,0.4005
70,482,0.6336
75,482,0.6969
0,484,0.0017
15,484,0.0056
25,484,0.0024
35,484,0.0048
45,484,0.0273
55,484,0.5231
65,484,0.4132
70,484,0.5966
75,484,0.6831
0,486,0.0036
15,486,0.0079
25,486,0.0023
35,486,0.0062
45,486,0.0334
55,486,0.4434
65,486,0.4336
70,486,0.5746
75,486,0.6803
0,488,0.0055
15,488,0.0091
25,488,0.0023
35,488,0.0079
45,488,0.0431
55,488,0.3644
65,488,0.4565
70,488,0.5645
75,488,0.6838
0,490,0.0078
15,490,0.0087
25,490,0.0026
35,490,0.0099
45,490,0.0577
55,490,0.2937
65,490,0.4788
70,490,0.5653
75,490,0.6922
0,492,0.0105
15,492,0.0077
25,492,0.0029
35,492,0.0117
45,492,0.0783
55,492,0.2366
65,492,0.4975
70,492,0.5762
75,492,0.7047
0,494,0.0135
15,494,0.0071
25,494,0.0033
35,494,0.0127
45,494,0.105
55,494,0.1936
65,494,0.5105
70,494,0.5965
75,494,0.7204
0,496,0.0161
15,496,0.007
25,496,0.0038
35,496,0.0123
45,496,0.1351
55,496,0.1632
65,496,0.5159
70,496,0.6244
75,496,0.7385
0,498,0.0172
15,498,0.0069
25,498,0.0042
35,498,0.0111
45,498,0.1618
55,498,0.1429
65,498,0.5123
70,498,0.6573
75,498,0.757
0,500,0.0162
15,500,0.0066
25,500,0.0046
35,500,0.0096
45,500,0.1776
55,500,0.1297
65,500,0.5008
70,500,0.6928
75,500,0.7748
0,502,0.0134
15,502,0.0057
25,502,0.0049
35,502,0.0083
45,502,0.1794
55,502,0.1217
65,502,0.4834
70,502,0.7287
75,502,0.791
0,504,0.0099
15,504,0.0045
25,504,0.0052
35,504,0.0072
45,504,0.1718
55,504,0.1179
65,504,0.4632
70,504,0.7634
75,504,0.8056
0,506,0.0064
15,506,0.0032
25,506,0.0057
35,506,0.0064
45,506,0.1632
55,506,0.1176
65,506,0.4436
70,506,0.795
75,506,0.8187
0,508,0.0032
15,508,0.0019
25,508,0.0064
35,508,0.006
45,508,0.1596
55,508,0.1208
65,508,0.4275
70,508,0.8217
75,508,0.8298
0,510,0.0007
15,510,0.0008
25,510,0.0072
35,510,0.0058
45,510,0.1622
55,510,0.1273
65,510,0.4162
70,510,0.8428
75,510,0.8391
0,512,0
15,512,0
25,512,0.0073
35,512,0.006
45,512,0.1696
55,512,0.1369
65,512,0.4104
70,512,0.858
75,512,0.846
0,514,0
15,514,0
25,514,0.0065
35,514,0.0066
45,514,0.1797
55,514,0.1499
65,514,0.4103
70,514,0.8678
75,514,0.8503
0,516,0
15,516,0
25,516,0.0052
35,516,0.0078
45,516,0.1903
55,516,0.1657
65,516,0.4158
70,516,0.872
75,516,0.8513
0,518,0
15,518,0
25,518,0.004
35,518,0.0099
45,518,0.1976
55,518,0.183
65,518,0.4267
70,518,0.8717
75,518,0.8489
0,520,0
15,520,0.0002
25,520,0.003
35,520,0.0132
45,520,0.1975
55,520,0.2006
65,520,0.4426
70,520,0.8679
75,520,0.843
0,522,0
15,522,0.001
25,522,0.0023
35,522,0.0178
45,522,0.1863
55,522,0.2169
65,522,0.463
70,522,0.8616
75,522,0.8342
0,524,0
15,524,0.0022
25,524,0.0019
35,524,0.0235
45,524,0.163
55,524,0.23
65,524,0.4877
70,524,0.8537
75,524,0.8233
0,526,0
15,526,0.0032
25,526,0.0018
35,526,0.0289
45,526,0.1312
55,526,0.2381
65,526,0.516
70,526,0.845
75,526,0.8105
0,528,0
15,528,0.0036
25,528,0.0018
35,528,0.0317
45,528,0.0989
55,528,0.2401
65,528,0.5463
70,528,0.8365
75,528,0.7973
0,530,0
15,530,0.0032
25,530,0.0019
35,530,0.0299
45,530,0.0723
55,530,0.2358
65,530,0.578
70,530,0.8282
75,530,0.7843
0,532,0
15,532,0.0024
25,532,0.0022
35,532,0.0244
45,532,0.0533
55,532,0.2255
65,532,0.6101
70,532,0.8204
75,532,0.7721
0,534,0.0006
15,534,0.0017
25,534,0.0027
35,534,0.0183
45,534,0.0406
55,534,0.2106
65,534,0.6416
70,534,0.8136
75,534,0.7611
0,536,0.0018
15,536,0.0012
25,536,0.0034
35,536,0.0137
45,536,0.0323
55,536,0.1929
65,536,0.6712
70,536,0.8073
75,536,0.7519
0,538,0.0026
15,538,0.0009
25,538,0.0044
35,538,0.0108
45,538,0.0268
55,538,0.1751
65,538,0.6975
70,538,0.8019
75,538,0.7449
0,540,0.0023
15,540,0.0008
25,540,0.006
35,540,0.0089
45,540,0.0231
55,540,0.1587
65,540,0.7201
70,540,0.7972
75,540,0.7399
0,542,0.0017
15,542,0.0007
25,542,0.0083
35,542,0.0078
45,542,0.0207
55,542,0.1449
65,542,0.7384
70,542,0.793
75,542,0.7369
0,544,0.0011
15,544,0.0007
25,544,0.0112
35,544,0.0072
45,544,0.0192
55,544,0.134
65,544,0.7521
70,544,0.7891
75,544,0.7357
0,546,0.0007
15,546,0.0008
25,546,0.0133
35,546,0.007
45,546,0.0183
55,546,0.1261
65,546,0.7613
70,546,0.7854
75,546,0.7359
0,548,0.0004
15,548,0.0011
25,548,0.013
35,548,0.0071
45,548,0.0181
55,548,0.1211
65,548,0.7661
70,548,0.7819
75,548,0.7372
0,550,0.0002
15,550,0.0014
25,550,0.0104
35,550,0.0076
45,550,0.0183
55,550,0.1187
65,550,0.7673
70,550,0.7786
75,550,0.7393
0,552,0.0002
15,552,0.0019
25,552,0.0072
35,552,0.0086
45,552,0.0191
55,552,0.1186
65,552,0.7658
70,552,0.7757
75,552,0.7415
0,554,0.0002
15,554,0.0026
25,554,0.0049
35,554,0.0102
45,554,0.0204
55,554,0.1208
65,554,0.7627
70,554,0.7729
75,554,0.7433
0,556,0.0003
15,556,0.0038
25,556,0.0034
35,556,0.0128
45,556,0.0224
55,556,0.1254
65,556,0.7585
70,556,0.7702
75,556,0.7442
0,558,0.0004
15,558,0.0055
25,558,0.0025
35,558,0.0164
45,558,0.0252
55,558,0.1325
65,558,0.7544
70,558,0.7678
75,558,0.7441
0,560,0.0008
15,560,0.0075
25,560,0.002
35,560,0.0211
45,560,0.0289
55,560,0.1423
65,560,0.7509
70,560,0.7658
75,560,0.7429
0,562,0.0019
15,562,0.0087
25,562,0.0019
35,562,0.0267
45,562,0.0336
55,562,0.1552
65,562,0.7485
70,562,0.7641
75,562,0.7403
0,564,0.0026
15,564,0.0078
25,564,0.0017
35,564,0.0327
45,564,0.0393
55,564,0.1716
65,564,0.7475
70,564,0.7628
75,564,0.7366
0,566,0.0032
15,566,0.0055
25,566,0.0015
35,566,0.0381
45,566,0.0459
55,566,0.1923
65,566,0.7476
70,566,0.762
75,566,0.7317
0,568,0.0044
15,568,0.0036
25,568,0.0014
35,568,0.0404
45,568,0.0533
55,568,0.2172
65,568,0.7487
70,568,0.7616
75,568,0.7262
0,570,0.0063
15,570,0.0024
25,570,0.0014
35,570,0.0372
45,570,0.061
55,570,0.2469
65,570,0.7505
70,570,0.7614
75,570,0.7202
0,572,0.0078
15,572,0.0017
25,572,0.0013
35,572,0.0295
45,572,0.0685
55,572,0.2816
65,572,0.7529
70,572,0.7612
75,572,0.7139
0,574,0.0072
15,574,0.0013
25,574,0.0014
35,574,0.0212
45,574,0.0746
55,574,0.3212
65,574,0.7558
70,574,0.7612
75,574,0.7078
0,576,0.0051
15,576,0.001
25,576,0.0015
35,576,0.015
45,576,0.0783
55,576,0.3647
65,576,0.7585
70,576,0.7614
75,576,0.7023
0,578,0.0032
15,578,0.0008
25,578,0.0016
35,578,0.011
45,578,0.0787
55,578,0.4111
65,578,0.761
70,578,0.7616
75,578,0.6974
0,580,0.0022
15,580,0.0006
25,580,0.0019
35,580,0.0085
45,580,0.0756
55,580,0.4591
65,580,0.7631
70,580,0.7618
75,580,0.6936
0,582,0.0014
15,582,0.0006
25,582,0.0022
35,582,0.0068
45,582,0.0697
55,582,0.5067
65,582,0.7645
70,582,0.762
75,582,0.6908
0,584,0.001
15,584,0.0005
25,584,0.0027
35,584,0.0058
45,584,0.0622
55,584,0.5518
65,584,0.7655
70,584,0.762
75,584,0.6891
0,586,0.0008
15,586,0.0005
25,586,0.0035
35,586,0.0051
45,586,0.0546
55,586,0.5919
65,586,0.7658
70,586,0.7617
75,586,0.6887
0,588,0.0007
15,588,0.0005
25,588,0.0048
35,588,0.0046
45,588,0.0479
55,588,0.6256
65,588,0.7653
70,588,0.7614
75,588,0.6896
0,590,0.0006
15,590,0.0005
25,590,0.007
35,590,0.0043
45,590,0.0424
55,590,0.6515
65,590,0.7645
70,590,0.7611
75,590,0.6917
0,592,0.0004
15,592,0.0005
25,592,0.0102
35,592,0.0042
45,592,0.0381
55,592,0.6686
65,592,0.7632
70,592,0.7608
75,592,0.6947
0,594,0.0004
15,594,0.0005
25,594,0.0143
35,594,0.0042
45,594,0.0349
55,594,0.6771
65,594,0.7616
70,594,0.7604
75,594,0.6984
0,596,0.0004
15,596,0.0005
25,596,0.0184
35,596,0.0043
45,596,0.0327
55,596,0.6784
65,596,0.76
70,596,0.76
75,596,0.7028
0,598,0.0003
15,598,0.0005
25,598,0.0209
35,598,0.0044
45,598,0.0312
55,598,0.6744
65,598,0.7584
70,598,0.7596
75,598,0.7075
0,600,0.0004
15,600,0.0006
25,600,0.0197
35,600,0.0046
45,600,0.0304
55,600,0.6672
65,600,0.757
70,600,0.7592
75,600,0.7123
0,602,0.0004
15,602,0.0007
25,602,0.0153
35,602,0.0048
45,602,0.0302
55,602,0.6593
65,602,0.7557
70,602,0.7591
75,602,0.7172
0,604,0.0003
15,604,0.0008
25,604,0.0106
35,604,0.0052
45,604,0.0305
55,604,0.6524
65,604,0.7548
70,604,0.7593
75,604,0.7216
0,606,0.0002
15,606,0.0009
25,606,0.0073
35,606,0.0058
45,606,0.0314
55,606,0.6479
65,606,0.7543
70,606,0.7597
75,606,0.7254
0,608,0.0003
15,608,0.0011
25,608,0.0054
35,608,0.0067
45,608,0.0329
55,608,0.6463
65,608,0.7543
70,608,0.7601
75,608,0.7287
0,610,0.0003
15,610,0.0015
25,610,0.0044
35,610,0.0078
45,610,0.035
55,610,0.648
65,610,0.7547
70,610,0.7605
75,610,0.731
0,612,0.0004
15,612,0.002
25,612,0.0038
35,612,0.0094
45,612,0.0378
55,612,0.6527
65,612,0.7555
70,612,0.7613
75,612,0.7322
0,614,0.0004
15,614,0.0029
25,614,0.0035
35,614,0.0115
45,614,0.0416
55,614,0.66
65,614,0.7566
70,614,0.7622
75,614,0.7328
0,616,0.0003
15,616,0.0044
25,616,0.0032
35,616,0.0143
45,616,0.0466
55,616,0.6695
65,616,0.7581
70,616,0.7632
75,616,0.7326
0,618,0.0004
15,618,0.0071
25,618,0.0028
35,618,0.0177
45,618,0.0528
55,618,0.6805
65,618,0.7599
70,618,0.7644
75,618,0.7322
0,620,0.0005
15,620,0.011
25,620,0.0024
35,620,0.0218
45,620,0.0608
55,620,0.6925
65,620,0.7618
70,620,0.7656
75,620,0.732
0,622,0.0007
15,622,0.0143
25,622,0.0022
35,622,0.0263
45,622,0.0709
55,622,0.7049
65,622,0.7639
70,622,0.7668
